cheap_seed,lambda,heldout,variant_label,method,utility,route_rate,n
1,0.05,block3_h72_seed14,"3-block, H=72",knn_context_latent,0.8446731234866829,0.10411622276029056,413
1,0.05,block3_h72_seed14,"3-block, H=72",rh_context_latent,0.8446731234866829,0.10411622276029056,413
1,0.1,block3_h72_seed14,"3-block, H=72",cheap,0.8498789346246973,0.0,413
1,0.1,block3_h72_seed14,"3-block, H=72",full,0.7184019370460051,1.0,413
1,0.1,block3_h72_seed14,"3-block, H=72",oracle,0.9043583535108959,0.06053268765133172,413
1,0.1,block3_h72_seed14,"3-block, H=72",confidence,0.8334140435835351,0.06779661016949153,413
1,0.1,block3_h72_seed14,"3-block, H=72",context_cls,0.8355932203389831,0.021791767554479417,413
1,0.1,block3_h72_seed14,"3-block, H=72",knn_context,0.8399515738498788,0.1234866828087167,413
1,0.1,block3_h72_seed14,"3-block, H=72",rh_context,0.8561743341404359,0.03389830508474576,413
1,0.1,block3_h72_seed14,"3-block, H=72",knn_context_latent,0.8394673123486683,0.10411622276029056,413
1,0.1,block3_h72_seed14,"3-block, H=72",rh_context_latent,0.8440677966101695,0.05811138014527845,413
1,0.2,block3_h72_seed14,"3-block, H=72",cheap,0.8498789346246973,0.0,413
1,0.2,block3_h72_seed14,"3-block, H=72",full,0.6184019370460048,1.0,413
1,0.2,block3_h72_seed14,"3-block, H=72",oracle,0.8983050847457628,0.06053268765133172,413
1,0.2,block3_h72_seed14,"3-block, H=72",confidence,0.8392251815980629,0.01694915254237288,413
1,0.2,block3_h72_seed14,"3-block, H=72",context_cls,0.8334140435835351,0.021791767554479417,413
1,0.2,block3_h72_seed14,"3-block, H=72",knn_context,0.8513317191283294,0.004842615012106538,413
1,0.2,block3_h72_seed14,"3-block, H=72",rh_context,0.8493946731234867,0.002421307506053269,413
1,0.2,block3_h72_seed14,"3-block, H=72",knn_context_latent,0.8421307506053269,0.05084745762711865,413
1,0.2,block3_h72_seed14,"3-block, H=72",rh_context_latent,0.8421307506053269,0.05084745762711865,413
1,0.3,block3_h72_seed14,"3-block, H=72",cheap,0.8498789346246973,0.0,413
1,0.3,block3_h72_seed14,"3-block, H=72",full,0.518401937046005,1.0,413
1,0.3,block3_h72_seed14,"3-block, H=72",oracle,0.8922518159806295,0.06053268765133172,413
1,0.3,block3_h72_seed14,"3-block, H=72",confidence,0.8498789346246973,0.0,413
1,0.3,block3_h72_seed14,"3-block, H=72",context_cls,0.8312348668280872,0.021791767554479417,413
1,0.3,block3_h72_seed14,"3-block, H=72",knn_context,0.8498789346246973,0.0,413
1,0.3,block3_h72_seed14,"3-block, H=72",rh_context,0.8498789346246973,0.0,413
1,0.3,block3_h72_seed14,"3-block, H=72",knn_context_latent,0.8370460048426149,0.05084745762711865,413
1,0.3,block3_h72_seed14,"3-block, H=72",rh_context_latent,0.8498789346246973,0.0,413
1,0.5,block3_h72_seed14,"3-block, H=72",cheap,0.8498789346246973,0.0,413
1,0.5,block3_h72_seed14,"3-block, H=72",full,0.31840193704600483,1.0,413
1,0.5,block3_h72_seed14,"3-block, H=72",oracle,0.8801452784503632,0.06053268765133172,413
1,0.5,block3_h72_seed14,"3-block, H=72",confidence,0.8498789346246973,0.0,413
1,0.5,block3_h72_seed14,"3-block, H=72",context_cls,0.8498789346246973,0.0,413
1,0.5,block3_h72_seed14,"3-block, H=72",knn_context,0.8498789346246973,0.0,413
1,0.5,block3_h72_seed14,"3-block, H=72",rh_context,0.8498789346246973,0.0,413
1,0.5,block3_h72_seed14,"3-block, H=72",knn_context_latent,0.8498789346246973,0.0,413
1,0.5,block3_h72_seed14,"3-block, H=72",rh_context_latent,0.8498789346246973,0.0,413
2,0.02,block3_h36_seed13,"3-block, H=36",cheap,0.8581907090464548,0.0,409
2,0.02,block3_h36_seed13,"3-block, H=36",full,0.8088508557457214,1.0,409
2,0.02,block3_h36_seed13,"3-block, H=36",oracle,0.8893398533007335,0.03178484107579462,409
2,0.02,block3_h36_seed13,"3-block, H=36",confidence,0.8572616136919315,0.1687041564792176,409
2,0.02,block3_h36_seed13,"3-block, H=36",context_cls,0.8602933985330073,0.017114914425427872,409
2,0.02,block3_h36_seed13,"3-block, H=36",knn_context,0.8684596577017116,0.097799511002445,409
2,0.02,block3_h36_seed13,"3-block, H=36",rh_context,0.865036674816626,0.1466992665036675,409
2,0.02,block3_h36_seed13,"3-block, H=36",knn_context_latent,0.8596577017114915,0.17114914425427874,409
2,0.02,block3_h36_seed13,"3-block, H=36",rh_context_latent,0.8665036674816626,0.19559902200489,409
2,0.05,block3_h36_seed13,"3-block, H=36",cheap,0.8581907090464548,0.0,409
2,0.05,block3_h36_seed13,"3-block, H=36",full,0.7788508557457212,1.0,409
2,0.05,block3_h36_seed13,"3-block, H=36",oracle,0.8883863080684598,0.03178484107579462,409
2,0.05,block3_h36_seed13,"3-block, H=36",confidence,0.8562347188264059,0.13691931540342298,409
2,0.05,block3_h36_seed13,"3-block, H=36",context_cls,0.8597799511002444,0.017114914425427872,409
2,0.05,block3_h36_seed13,"3-block, H=36",knn_context,0.8655256723716381,0.097799511002445,409
2,0.05,block3_h36_seed13,"3-block, H=36",rh_context,0.8628361858190708,0.05378973105134474,409
2,0.05,block3_h36_seed13,"3-block, H=36",knn_context_latent,0.8545232273838631,0.17114914425427874,409
2,0.05,block3_h36_seed13,"3-block, H=36",rh_context_latent,0.8693154034229827,0.07090464547677261,409
2,0.1,block3_h36_seed13,"3-block, H=36",cheap,0.8581907090464548,0.0,409
2,0.1,block3_h36_seed13,"3-block, H=36",full,0.7288508557457215,1.0,409
2,0.1,block3_h36_seed13,"3-block, H=36",oracle,0.8867970660146699,0.03178484107579462,409
2,0.1,block3_h36_seed13,"3-block, H=36",confidence,0.8535452322738387,0.09535452322738386,409
2,0.1,block3_h36_seed13,"3-block, H=36",context_cls,0.8589242053789732,0.017114914425427872,409
2,0.1,block3_h36_seed13,"3-block, H=36",knn_context,0.8559902200488997,0.022004889975550123,409
2,0.1,block3_h36_seed13,"3-block, H=36",rh_context,0.8572127139364304,0.009779951100244499,409
2,0.1,block3_h36_seed13,"3-block, H=36",knn_context_latent,0.8608801955990221,0.09535452322738386,409
2,0.1,block3_h36_seed13,"3-block, H=36",rh_context_latent,0.8657701711491443,0.07090464547677261,409
2,0.2,block3_h36_seed13,"3-block, H=36",cheap,0.8581907090464548,0.0,409
2,0.2,block3_h36_seed13,"3-block, H=36",full,0.6288508557457212,1.0,409
2,0.2,block3_h36_seed13,"3-block, H=36",oracle,0.8836185819070904,0.03178484107579462,409
2,0.2,block3_h36_seed13,"3-block, H=36",confidence,0.8581907090464548,0.0,409
2,0.2,block3_h36_seed13,"3-block, H=36",context_cls,0.8572127139364304,0.017114914425427872,409
2,0.2,block3_h36_seed13,"3-block, H=36",knn_context,0.8537897310513448,0.022004889975550123,409
2,0.2,block3_h36_seed13,"3-block, H=36",rh_context,0.8562347188264059,0.009779951100244499,409
2,0.2,block3_h36_seed13,"3-block, H=36",knn_context_latent,0.8586797066014671,0.07090464547677261,409
2,0.2,block3_h36_seed13,"3-block, H=36",rh_context_latent,0.8601466992665037,0.05134474327628362,409
2,0.3,block3_h36_seed13,"3-block, H=36",cheap,0.8581907090464548,0.0,409
2,0.3,block3_h36_seed13,"3-block, H=36",full,0.5288508557457213,1.0,409
2,0.3,block3_h36_seed13,"3-block, H=36",oracle,0.880440097799511,0.03178484107579462,409
2,0.3,block3_h36_seed13,"3-block, H=36",confidence,0.8581907090464548,0.0,409
2,0.3,block3_h36_seed13,"3-block, H=36",context_cls,0.8555012224938875,0.017114914425427872,409
2,0.3,block3_h36_seed13,"3-block, H=36",knn_context,0.8567237163814181,0.004889975550122249,409
2,0.3,block3_h36_seed13,"3-block, H=36",rh_context,0.8567237163814181,0.004889975550122249,409
2,0.3,block3_h36_seed13,"3-block, H=36",knn_context_latent,0.8601466992665037,0.034229828850855744,409
2,0.3,block3_h36_seed13,"3-block, H=36",rh_context_latent,0.8591687041564792,0.029339853300733496,409
2,0.5,block3_h36_seed13,"3-block, H=36",cheap,0.8581907090464548,0.0,409
2,0.5,block3_h36_seed13,"3-block, H=36",full,0.32885085574572126,1.0,409
2,0.5,block3_h36_seed13,"3-block, H=36",oracle,0.8740831295843521,0.03178484107579462,409
2,0.5,block3_h36_seed13,"3-block, H=36",confidence,0.8581907090464548,0.0,409
2,0.5,block3_h36_seed13,"3-block, H=36",context_cls,0.8520782396088019,0.017114914425427872,409
2,0.5,block3_h36_seed13,"3-block, H=36",knn_context,0.8581907090464548,0.0,409
2,0.5,block3_h36_seed13,"3-block, H=36",rh_context,0.8581907090464548,0.0,409
2,0.5,block3_h36_seed13,"3-block, H=36",knn_context_latent,0.8533007334963325,0.034229828850855744,409
2,0.5,block3_h36_seed13,"3-block, H=36",rh_context_latent,0.8594132029339854,0.0024449877750611247,409
2,0.02,block3_h48_seed10,"3-block, H=48",cheap,0.8631840796019901,0.0,402
2,0.02,block3_h48_seed10,"3-block, H=48",full,0.8207960199004976,1.0,402
2,0.02,block3_h48_seed10,"3-block, H=48",oracle,0.9046268656716419,0.04228855721393035,402
2,0.02,block3_h48_seed10,"3-block, H=48",confidence,0.8700995024875621,0.1517412935323383,402
2,0.02,block3_h48_seed10,"3-block, H=48",context_cls,0.8544278606965174,0.06467661691542288,402
2,0.02,block3_h48_seed10,"3-block, H=48",knn_context,0.8649751243781095,0.15920398009950248,402
2,0.02,block3_h48_seed10,"3-block, H=48",rh_context,0.8678109452736319,0.1417910447761194,402
2,0.02,block3_h48_seed10,"3-block, H=48",knn_context_latent,0.8581094527363184,0.12935323383084577,402
2,0.02,block3_h48_seed10,"3-block, H=48",rh_context_latent,0.8582587064676617,0.12189054726368159,402
2,0.05,block3_h48_seed10,"3-block, H=48",cheap,0.8631840796019901,0.0,402
2,0.05,block3_h48_seed10,"3-block, H=48",full,0.7907960199004974,1.0,402
2,0.05,block3_h48_seed10,"3-block, H=48",oracle,0.9033582089552238,0.04228855721393035,402
2,0.05,block3_h48_seed10,"3-block, H=48",confidence,0.865547263681592,0.1517412935323383,402
2,0.05,block3_h48_seed10,"3-block, H=48",context_cls,0.8524875621890547,0.06467661691542288,402
2,0.05,block3_h48_seed10,"3-block, H=48",knn_context,0.858084577114428,0.05223880597014925,402
2,0.05,block3_h48_seed10,"3-block, H=48",rh_context,0.8592039800995024,0.07960199004975124,402
2,0.05,block3_h48_seed10,"3-block, H=48",knn_context_latent,0.854228855721393,0.12935323383084577,402
2,0.05,block3_h48_seed10,"3-block, H=48",rh_context_latent,0.8598258706467661,0.06716417910447761,402
2,0.1,block3_h48_seed10,"3-block, H=48",cheap,0.8631840796019901,0.0,402
2,0.1,block3_h48_seed10,"3-block, H=48",full,0.7407960199004977,1.0,402
2,0.1,block3_h48_seed10,"3-block, H=48",oracle,0.9012437810945273,0.04228855721393035,402
2,0.1,block3_h48_seed10,"3-block, H=48",confidence,0.872636815920398,0.07960199004975124,402
2,0.1,block3_h48_seed10,"3-block, H=48",context_cls,0.8492537313432835,0.06467661691542288,402
2,0.1,block3_h48_seed10,"3-block, H=48",knn_context,0.8554726368159203,0.05223880597014925,402
2,0.1,block3_h48_seed10,"3-block, H=48",rh_context,0.8534825870646767,0.0472636815920398,402
2,0.1,block3_h48_seed10,"3-block, H=48",knn_context_latent,0.8564676616915423,0.06716417910447761,402
2,0.1,block3_h48_seed10,"3-block, H=48",rh_context_latent,0.8564676616915423,0.06716417910447761,402
2,0.2,block3_h48_seed10,"3-block, H=48",cheap,0.8631840796019901,0.0,402
2,0.2,block3_h48_seed10,"3-block, H=48",full,0.6407960199004974,1.0,402
2,0.2,block3_h48_seed10,"3-block, H=48",oracle,0.8970149253731344,0.04228855721393035,402
2,0.2,block3_h48_seed10,"3-block, H=48",confidence,0.8631840796019901,0.0,402
2,0.2,block3_h48_seed10,"3-block, H=48",context_cls,0.8477611940298507,0.05223880597014925,402
2,0.2,block3_h48_seed10,"3-block, H=48",knn_context,0.8502487562189054,0.05223880597014925,402
2,0.2,block3_h48_seed10,"3-block, H=48",rh_context,0.8577114427860697,0.05223880597014925,402
2,0.2,block3_h48_seed10,"3-block, H=48",knn_context_latent,0.8557213930348259,0.024875621890547265,402
2,0.2,block3_h48_seed10,"3-block, H=48",rh_context_latent,0.8552238805970149,0.03980099502487562,402
2,0.3,block3_h48_seed10,"3-block, H=48",cheap,0.8631840796019901,0.0,402
2,0.3,block3_h48_seed10,"3-block, H=48",full,0.5407960199004976,1.0,402
2,0.3,block3_h48_seed10,"3-block, H=48",oracle,0.8927860696517412,0.04228855721393035,402
2,0.3,block3_h48_seed10,"3-block, H=48",confidence,0.8631840796019901,0.0,402
2,0.3,block3_h48_seed10,"3-block, H=48",context_cls,0.8425373134328358,0.05223880597014925,402
2,0.3,block3_h48_seed10,"3-block, H=48",knn_context,0.8589552238805971,0.022388059701492536,402
2,0.3,block3_h48_seed10,"3-block, H=48",rh_context,0.8631840796019901,0.024875621890547265,402
2,0.3,block3_h48_seed10,"3-block, H=48",knn_context_latent,0.8619402985074627,0.012437810945273632,402
2,0.3,block3_h48_seed10,"3-block, H=48",rh_context_latent,0.8641791044776119,0.004975124378109453,402
2,0.5,block3_h48_seed10,"3-block, H=48",cheap,0.8631840796019901,0.0,402
2,0.5,block3_h48_seed10,"3-block, H=48",full,0.3407960199004975,1.0,402
2,0.5,block3_h48_seed10,"3-block, H=48",oracle,0.8843283582089553,0.04228855721393035,402
2,0.5,block3_h48_seed10,"3-block, H=48",confidence,0.8631840796019901,0.0,402
2,0.5,block3_h48_seed10,"3-block, H=48",context_cls,0.832089552238806,0.05223880597014925,402
2,0.5,block3_h48_seed10,"3-block, H=48",knn_context,0.8544776119402985,0.022388059701492536,402
2,0.5,block3_h48_seed10,"3-block, H=48",rh_context,0.8631840796019901,0.0,402
2,0.5,block3_h48_seed10,"3-block, H=48",knn_context_latent,0.8619402985074627,0.007462686567164179,402
2,0.5,block3_h48_seed10,"3-block, H=48",rh_context_latent,0.8631840796019901,0.004975124378109453,402
2,0.02,block3_h72_seed14,"3-block, H=72",cheap,0.7941888619854721,0.0,413
2,0.02,block3_h72_seed14,"3-block, H=72",full,0.7984019370460052,1.0,413
2,0.02,block3_h72_seed14,"3-block, H=72",oracle,0.8772397094430993,0.0847457627118644,413
2,0.02,block3_h72_seed14,"3-block, H=72",confidence,0.8106053268765132,0.14769975786924938,413
2,0.02,block3_h72_seed14,"3-block, H=72",context_cls,0.8003389830508475,0.05569007263922518,413
2,0.02,block3_h72_seed14,"3-block, H=72",knn_context,0.8068280871670703,0.21549636803874092,413
2,0.02,block3_h72_seed14,"3-block, H=72",rh_context,0.8203389830508476,0.26634382566585957,413
2,0.02,block3_h72_seed14,"3-block, H=72",knn_context_latent,0.8171912832929782,0.18159806295399517,413
2,0.02,block3_h72_seed14,"3-block, H=72",rh_context_latent,0.8112832929782083,0.11380145278450363,413
2,0.05,block3_h72_seed14,"3-block, H=72",cheap,0.7941888619854721,0.0,413
2,0.05,block3_h72_seed14,"3-block, H=72",full,0.7684019370460048,1.0,413
2,0.05,block3_h72_seed14,"3-block, H=72",oracle,0.8746973365617433,0.0847457627118644,413
2,0.05,block3_h72_seed14,"3-block, H=72",confidence,0.8061743341404358,0.14769975786924938,413
2,0.05,block3_h72_seed14,"3-block, H=72",context_cls,0.7986682808716707,0.05569007263922518,413
2,0.05,block3_h72_seed14,"3-block, H=72",knn_context,0.8032687651331719,0.15738498789346247,413
2,0.05,block3_h72_seed14,"3-block, H=72",rh_context,0.8060532687651332,0.15012106537530268,413
2,0.05,block3_h72_seed14,"3-block, H=72",knn_context_latent,0.8117433414043583,0.18159806295399517,413
2,0.05,block3_h72_seed14,"3-block, H=72",rh_context_latent,0.8078692493946731,0.11380145278450363,413
2,0.1,block3_h72_seed14,"3-block, H=72",cheap,0.7941888619854721,0.0,413
2,0.1,block3_h72_seed14,"3-block, H=72",full,0.7184019370460051,1.0,413
2,0.1,block3_h72_seed14,"3-block, H=72",oracle,0.8704600484261501,0.0847457627118644,413
2,0.1,block3_h72_seed14,"3-block, H=72",confidence,0.788135593220339,0.0847457627118644,413
2,0.1,block3_h72_seed14,"3-block, H=72",context_cls,0.7958837772397094,0.05569007263922518,413
2,0.1,block3_h72_seed14,"3-block, H=72",knn_context,0.7917675544794189,0.09685230024213075,413
2,0.1,block3_h72_seed14,"3-block, H=72",rh_context,0.7987893462469733,0.026634382566585957,413
2,0.1,block3_h72_seed14,"3-block, H=72",knn_context_latent,0.8062953995157385,0.07263922518159806,413
2,0.1,block3_h72_seed14,"3-block, H=72",rh_context_latent,0.8055690072639227,0.10411622276029056,413
2,0.2,block3_h72_seed14,"3-block, H=72",cheap,0.7941888619854721,0.0,413
2,0.2,block3_h72_seed14,"3-block, H=72",full,0.6184019370460048,1.0,413
2,0.2,block3_h72_seed14,"3-block, H=72",oracle,0.8619854721549637,0.0847457627118644,413
2,0.2,block3_h72_seed14,"3-block, H=72",confidence,0.7941888619854721,0.0,413
2,0.2,block3_h72_seed14,"3-block, H=72",context_cls,0.7874092009685231,0.04600484261501211,413
2,0.2,block3_h72_seed14,"3-block, H=72",knn_context,0.7961259079903148,0.0387409200968523,413
2,0.2,block3_h72_seed14,"3-block, H=72",rh_context,0.7961259079903148,0.026634382566585957,413
2,0.2,block3_h72_seed14,"3-block, H=72",knn_context_latent,0.8004842615012107,0.029055690072639227,413
2,0.2,block3_h72_seed14,"3-block, H=72",rh_context_latent,0.8024213075060532,0.01937046004842615,413
2,0.3,block3_h72_seed14,"3-block, H=72",cheap,0.7941888619854721,0.0,413
2,0.3,block3_h72_seed14,"3-block, H=72",full,0.518401937046005,1.0,413
2,0.3,block3_h72_seed14,"3-block, H=72",oracle,0.8535108958837773,0.0847457627118644,413
2,0.3,block3_h72_seed14,"3-block, H=72",confidence,0.7941888619854721,0.0,413
2,0.3,block3_h72_seed14,"3-block, H=72",context_cls,0.7828087167070217,0.04600484261501211,413
2,0.3,block3_h72_seed14,"3-block, H=72",knn_context,0.7944309927360775,0.007263922518159807,413
2,0.3,block3_h72_seed14,"3-block, H=72",rh_context,0.7934624697336562,0.026634382566585957,413
2,0.3,block3_h72_seed14,"3-block, H=72",knn_context_latent,0.7975786924939466,0.029055690072639227,413
2,0.3,block3_h72_seed14,"3-block, H=72",rh_context_latent,0.8004842615012107,0.01937046004842615,413
2,0.5,block3_h72_seed14,"3-block, H=72",cheap,0.7941888619854721,0.0,413
2,0.5,block3_h72_seed14,"3-block, H=72",full,0.31840193704600483,1.0,413
2,0.5,block3_h72_seed14,"3-block, H=72",oracle,0.8365617433414043,0.0847457627118644,413
2,0.5,block3_h72_seed14,"3-block, H=72",confidence,0.7941888619854721,0.0,413
2,0.5,block3_h72_seed14,"3-block, H=72",context_cls,0.7736077481840193,0.04600484261501211,413
2,0.5,block3_h72_seed14,"3-block, H=72",knn_context,0.7929782082324455,0.007263922518159807,413
2,0.5,block3_h72_seed14,"3-block, H=72",rh_context,0.7941888619854721,0.0,413
2,0.5,block3_h72_seed14,"3-block, H=72",knn_context_latent,0.7941888619854721,0.009685230024213076,413
2,0.5,block3_h72_seed14,"3-block, H=72",rh_context_latent,0.7941888619854721,0.0,413
