state_id,side,action,gap,tangent_offset,object_mass,object_friction,object_yaw,contact,contact_steps,max_normal_force,object_disp,object_rot,pusher_disp,object_x0,object_y0,object_x1,object_y1,pusher_x0,pusher_y0,pusher_x1,pusher_y1
261,right,right,0.026900620808079787,-0.03395238512078161,0.2599565843347437,0.7941362350358824,2.341584280323147,0,0,0.0,1.8671101997824735e-07,9.245492531562149e-07,0.25658848881721497,-0.09048518538475037,0.03748118132352829,-0.09048502147197723,0.03748109191656113,0.06791586428880692,0.0035287141799926758,0.3245043456554413,0.0035287141799926758
261,right,left,0.026900620808079787,-0.03395238512078161,0.2599565843347437,0.7941362350358824,2.341584280323147,1,107,20.53160588408488,0.2187817245721817,0.010669600963378212,0.24670358002185822,-0.09048518538475037,0.03748118132352829,-0.30926284193992615,0.03881499171257019,0.06791586428880692,0.0035287141799926758,-0.1787876933813095,0.0034598996862769127
261,right,forward,0.026900620808079787,-0.03395238512078161,0.2599565843347437,0.7941362350358824,2.341584280323147,0,0,0.0,1.8671101997824735e-07,9.245492531562149e-07,0.25658848881721497,-0.09048518538475037,0.03748118132352829,-0.09048502147197723,0.03748109191656113,0.06791586428880692,0.0035287141799926758,0.06791586428880692,0.26011720299720764
261,right,backward,0.026900620808079787,-0.03395238512078161,0.2599565843347437,0.7941362350358824,2.341584280323147,0,0,0.0,1.8671101997824735e-07,9.245492531562149e-07,0.25658848881721497,-0.09048518538475037,0.03748118132352829,-0.09048502147197723,0.03748109191656113,0.06791586428880692,0.0035287141799926758,0.06791586428880692,-0.2530597746372223
262,back,stay,0.08708637154405051,-0.12026148879145428,0.2738469135341124,0.9983094071166382,0.3575202975981826,0,0,0.0,1.3404583398823888e-07,3.723454877757604e-11,0.0,0.006268406752496958,-0.0004668019828386605,0.006268402095884085,-0.00046666801790706813,-0.1139930710196495,-0.1994531750679016,-0.1139930710196495,-0.1994531750679016
262,back,right,0.08708637154405051,-0.12026148879145428,0.2738469135341124,0.9983094071166382,0.3575202975981826,0,0,0.0,1.3404583398823888e-07,3.723454877757604e-11,0.25658848881721497,0.006268406752496958,-0.0004668019828386605,0.006268402095884085,-0.00046666801790706813,-0.1139930710196495,-0.1994531750679016,0.14259542524814606,-0.1994531750679016
262,back,left,0.08708637154405051,-0.12026148879145428,0.2738469135341124,0.9983094071166382,0.3575202975981826,0,0,0.0,1.3404583398823888e-07,3.723454877757604e-11,0.25658848881721497,0.006268406752496958,-0.0004668019828386605,0.006268402095884085,-0.00046666801790706813,-0.1139930710196495,-0.1994531750679016,-0.37058156728744507,-0.1994531750679016
262,back,forward,0.08708637154405051,-0.12026148879145428,0.2738469135341124,0.9983094071166382,0.3575202975981826,1,45,6.165016112254466,0.041434310376644135,0.2421461481520655,0.25276389718055725,0.006268406752496958,-0.0004668019828386605,0.011076788417994976,0.04068756103515625,-0.1139930710196495,-0.1994531750679016,-0.11621547490358353,0.05330093950033188
262,back,backward,0.08708637154405051,-0.12026148879145428,0.2738469135341124,0.9983094071166382,0.3575202975981826,0,0,0.0,1.3404583398823888e-07,3.723454877757604e-11,0.25658848881721497,0.006268406752496958,-0.0004668019828386605,0.006268402095884085,-0.00046666801790706813,-0.1139930710196495,-0.1994531750679016,-0.1139930710196495,-0.4560416638851166
263,front,stay,0.10160555480273825,-0.09472277622188198,0.37436860254202414,0.8356788129151762,-2.498362455987971,0,0,0.0,8.229434911299904e-08,3.2745720712767934e-07,0.0,-0.028334427624940872,-0.06635603308677673,-0.02833443507552147,-0.06635595113039017,0.06638841331005096,0.16223815083503723,0.06638841331005096,0.16223815083503723
263,front,right,0.10160555480273825,-0.09472277622188198,0.37436860254202414,0.8356788129151762,-2.498362455987971,0,0,0.0,8.229434911299904e-08,3.2745720712767934e-07,0.25658851861953735,-0.028334427624940872,-0.06635603308677673,-0.02833443507552147,-0.06635595113039017,0.06638841331005096,0.16223815083503723,0.3229769170284271,0.16223815083503723
263,front,left,0.10160555480273825,-0.09472277622188198,0.37436860254202414,0.8356788129151762,-2.498362455987971,0,0,0.0,8.229434911299904e-08,3.2745720712767934e-07,0.25658848881721497,-0.028334427624940872,-0.06635603308677673,-0.02833443507552147,-0.06635595113039017,0.06638841331005096,0.16223815083503723,-0.190200075507164,0.16223815083503723
263,front,forward,0.10160555480273825,-0.09472277622188198,0.37436860254202414,0.8356788129151762,-2.498362455987971,0,0,0.0,8.229434911299904e-08,3.2745720712767934e-07,0.25658848881721497,-0.028334427624940872,-0.06635603308677673,-0.02833443507552147,-0.06635595113039017,0.06638841331005096,0.16223815083503723,0.06638841331005096,0.4188266396522522
263,front,backward,0.10160555480273825,-0.09472277622188198,0.37436860254202414,0.8356788129151762,-2.498362455987971,1,52,13.350132351281509,0.07767939567565918,0.15366190974516505,0.24974142014980316,-0.028334427624940872,-0.06635603308677673,-0.0434500053524971,-0.14255057275295258,0.06638841331005096,0.16223815083503723,0.06883952021598816,-0.0874912291765213
264,left,stay,0.056425126715644314,0.1254092382550865,0.3070527458696536,0.7607830730300474,-1.2877604007428771,0,0,0.0,1.4244599242374534e-06,3.0301962183898468e-06,0.0,-0.05347704142332077,0.013366582803428173,-0.0534784160554409,0.013366956263780594,-0.21684952080249786,-0.11204268038272858,-0.21684952080249786,-0.11204268038272858
264,left,right,0.056425126715644314,0.1254092382550865,0.3070527458696536,0.7607830730300474,-1.2877604007428771,1,65,9.649941604653721,0.05253060162067413,0.4590495674932768,0.25208473205566406,-0.05347704142332077,0.013366582803428173,-0.001227166154421866,0.018790116533637047,-0.21684952080249786,-0.11204268038272858,0.03522840887308121,-0.11389333009719849
264,left,left,0.056425126715644314,0.1254092382550865,0.3070527458696536,0.7607830730300474,-1.2877604007428771,0,0,0.0,1.4244599242374534e-06,3.0301962183898468e-06,0.25658851861953735,-0.05347704142332077,0.013366582803428173,-0.0534784160554409,0.013366956263780594,-0.21684952080249786,-0.11204268038272858,-0.473438024520874,-0.11204268038272858
264,left,forward,0.056425126715644314,0.1254092382550865,0.3070527458696536,0.7607830730300474,-1.2877604007428771,0,0,0.0,1.4244599242374534e-06,3.0301962183898468e-06,0.25658848881721497,-0.05347704142332077,0.013366582803428173,-0.0534784160554409,0.013366956263780594,-0.21684952080249786,-0.11204268038272858,-0.21684952080249786,0.1445458084344864
264,left,backward,0.056425126715644314,0.1254092382550865,0.3070527458696536,0.7607830730300474,-1.2877604007428771,0,0,0.0,1.4244599242374534e-06,3.0301962183898468e-06,0.25658851861953735,-0.05347704142332077,0.013366582803428173,-0.0534784160554409,0.013366956263780594,-0.21684952080249786,-0.11204268038272858,-0.21684952080249786,-0.36863118410110474
265,right,stay,0.018835887254001576,-0.06543875733600134,0.3482163312508641,0.8954434367392106,-1.5933837232509414,0,0,0.0,6.189141572576773e-07,2.006048424929574e-06,0.0,-0.039983298629522324,-0.04018408805131912,-0.03998269885778427,-0.04018424078822136,0.06576080620288849,-0.10562282800674438,0.06576080620288849,-0.10562282800674438
265,right,right,0.018835887254001576,-0.06543875733600134,0.3482163312508641,0.8954434367392106,-1.5933837232509414,0,0,0.0,6.189141572576773e-07,2.006048424929574e-06,0.25658851861953735,-0.039983298629522324,-0.04018408805131912,-0.03998269885778427,-0.04018424078822136,0.06576080620288849,-0.10562282800674438,0.32234930992126465,-0.10562282800674438
265,right,left,0.018835887254001576,-0.06543875733600134,0.3482163312508641,0.8954434367392106,-1.5933837232509414,1,110,14.438541713404309,0.21440032124519348,0.08026377958743658,0.2420642375946045,-0.039983298629522324,-0.04018408805131912,-0.2543184757232666,-0.03489910438656807,0.06576080620288849,-0.10562282800674438,-0.17630048096179962,-0.10681958496570587
265,right,forward,0.018835887254001576,-0.06543875733600134,0.3482163312508641,0.8954434367392106,-1.5933837232509414,0,0,0.0,6.189141572576773e-07,2.006048424929574e-06,0.25658848881721497,-0.039983298629522324,-0.04018408805131912,-0.03998269885778427,-0.04018424078822136,0.06576080620288849,-0.10562282800674438,0.06576080620288849,0.15096566081047058
265,right,backward,0.018835887254001576,-0.06543875733600134,0.3482163312508641,0.8954434367392106,-1.5933837232509414,0,0,0.0,6.189141572576773e-07,2.006048424929574e-06,0.25658848881721497,-0.039983298629522324,-0.04018408805131912,-0.03998269885778427,-0.04018424078822136,0.06576080620288849,-0.10562282800674438,0.06576080620288849,-0.36221131682395935
266,back,stay,0.06999079983500525,0.14048922542365014,0.30314187916279933,0.7824273575444937,-2.600558342217663,0,0,0.0,5.2286939222767614e-08,3.889272099932839e-07,0.0,0.0525377094745636,0.06267540156841278,0.0525377057492733,0.06267545372247696,0.19302698969841003,-0.12966559827327728,0.19302698969841003,-0.12966559827327728
